assignment_id	batch_id	segment_id	role	assignee	model	reasoning_effort	base_commit	source_build	guidelines_revision	status	assigned_at	completed_at	input_path	output_path	reviewer_id	notes
ASN-0A4B42306B7DAC4203CE	BATCH-PROD-STORY-E1	SEG-BASE-138FC0F3E54F21F63A07	translation_worker	translate_prod_story_e1	gpt-5.6-luna	xhigh	a769852ff23c471c01341a8c3d7751f622adbc36	DGR-WIN-1.0.5-b3e7048e	a769852ff23c471c01341a8c3d7751f622adbc36	INTEGRATED	2026-09-02T01:16:11+09:00	2026-09-02T01:32:15+09:00	work/BATCH-PROD-STORY-E1/input.tsv	work/BATCH-PROD-STORY-E1/output.tsv		{"assignment_schema_version":"2","assignments_revision":"39e7acbb079d8d26e23dc8196f67b768f7b43c75efce6639a8126fccd1ee3e24","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"7c9e07e08d7f94513117032b3274a29a5b23c2d5b9dceb68cc80897c61ee75e4","segments_revision":"e81280b48cd165d2166b815fc5a93c032acd7048c071a2d3c53969bd343d2986"}
ASN-B58C8886BC9DCEAA9BD5	BATCH-PROD-STORY-E1	SEG-BASE-520094A3017FDB5895C6	translation_worker	translate_prod_story_e1	gpt-5.6-luna	xhigh	a769852ff23c471c01341a8c3d7751f622adbc36	DGR-WIN-1.0.5-b3e7048e	a769852ff23c471c01341a8c3d7751f622adbc36	INTEGRATED	2026-09-02T01:16:11+09:00	2026-09-02T01:32:15+09:00	work/BATCH-PROD-STORY-E1/input.tsv	work/BATCH-PROD-STORY-E1/output.tsv		{"assignment_schema_version":"2","assignments_revision":"39e7acbb079d8d26e23dc8196f67b768f7b43c75efce6639a8126fccd1ee3e24","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"7c9e07e08d7f94513117032b3274a29a5b23c2d5b9dceb68cc80897c61ee75e4","segments_revision":"e81280b48cd165d2166b815fc5a93c032acd7048c071a2d3c53969bd343d2986"}
ASN-EF12C66123BDA8330A67	BATCH-PROD-STORY-E2	SEG-BASE-16A298E2881A82838C8B	translation_worker	translate_prod_story_e2	gpt-5.6-luna	xhigh	a769852ff23c471c01341a8c3d7751f622adbc36	DGR-WIN-1.0.5-b3e7048e	a769852ff23c471c01341a8c3d7751f622adbc36	INTEGRATED	2026-09-02T01:16:11+09:00	2026-09-02T01:34:20+09:00	work/BATCH-PROD-STORY-E2/input.tsv	work/BATCH-PROD-STORY-E2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"71726706086cd401dc41cbf298d90c0464635fbf27139db4bd3274ece7f4b4e3","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"ec4b04b60a1d0dca59a7e76e4628cbc41aa57cb75db8b72659260675c2e7f604","segments_revision":"0383bf6cb327c38a500642d1722c56fcd2fe1e1b2cca3ee3ee5c0b60d90b58d9"}
ASN-AF3477CCA8B2B651E0B3	BATCH-PROD-STORY-E2	SEG-BASE-2062527BB6A8AA0ED6CB	translation_worker	translate_prod_story_e2	gpt-5.6-luna	xhigh	a769852ff23c471c01341a8c3d7751f622adbc36	DGR-WIN-1.0.5-b3e7048e	a769852ff23c471c01341a8c3d7751f622adbc36	INTEGRATED	2026-09-02T01:16:11+09:00	2026-09-02T01:34:20+09:00	work/BATCH-PROD-STORY-E2/input.tsv	work/BATCH-PROD-STORY-E2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"71726706086cd401dc41cbf298d90c0464635fbf27139db4bd3274ece7f4b4e3","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"ec4b04b60a1d0dca59a7e76e4628cbc41aa57cb75db8b72659260675c2e7f604","segments_revision":"0383bf6cb327c38a500642d1722c56fcd2fe1e1b2cca3ee3ee5c0b60d90b58d9"}
ASN-6303239D2D1FBE5B9461	BATCH-PROD-STORY-E2	SEG-BASE-8E3078132AA0158FBAE7	translation_worker	translate_prod_story_e2	gpt-5.6-luna	xhigh	a769852ff23c471c01341a8c3d7751f622adbc36	DGR-WIN-1.0.5-b3e7048e	a769852ff23c471c01341a8c3d7751f622adbc36	INTEGRATED	2026-09-02T01:16:11+09:00	2026-09-02T01:34:20+09:00	work/BATCH-PROD-STORY-E2/input.tsv	work/BATCH-PROD-STORY-E2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"71726706086cd401dc41cbf298d90c0464635fbf27139db4bd3274ece7f4b4e3","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"ec4b04b60a1d0dca59a7e76e4628cbc41aa57cb75db8b72659260675c2e7f604","segments_revision":"0383bf6cb327c38a500642d1722c56fcd2fe1e1b2cca3ee3ee5c0b60d90b58d9"}
ASN-C87D896695DD89622D6C	BATCH-PROD-STORY-E2	SEG-BASE-93D511CD63FA9F95B60B	translation_worker	translate_prod_story_e2	gpt-5.6-luna	xhigh	a769852ff23c471c01341a8c3d7751f622adbc36	DGR-WIN-1.0.5-b3e7048e	a769852ff23c471c01341a8c3d7751f622adbc36	INTEGRATED	2026-09-02T01:16:11+09:00	2026-09-02T01:34:20+09:00	work/BATCH-PROD-STORY-E2/input.tsv	work/BATCH-PROD-STORY-E2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"71726706086cd401dc41cbf298d90c0464635fbf27139db4bd3274ece7f4b4e3","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"ec4b04b60a1d0dca59a7e76e4628cbc41aa57cb75db8b72659260675c2e7f604","segments_revision":"0383bf6cb327c38a500642d1722c56fcd2fe1e1b2cca3ee3ee5c0b60d90b58d9"}
ASN-30D1A0A864816BA7FCD3	BATCH-PROD-STORY-E2	SEG-BASE-D0452CCF94A7F7112138	translation_worker	translate_prod_story_e2	gpt-5.6-luna	xhigh	a769852ff23c471c01341a8c3d7751f622adbc36	DGR-WIN-1.0.5-b3e7048e	a769852ff23c471c01341a8c3d7751f622adbc36	INTEGRATED	2026-09-02T01:16:11+09:00	2026-09-02T01:34:20+09:00	work/BATCH-PROD-STORY-E2/input.tsv	work/BATCH-PROD-STORY-E2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"71726706086cd401dc41cbf298d90c0464635fbf27139db4bd3274ece7f4b4e3","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"ec4b04b60a1d0dca59a7e76e4628cbc41aa57cb75db8b72659260675c2e7f604","segments_revision":"0383bf6cb327c38a500642d1722c56fcd2fe1e1b2cca3ee3ee5c0b60d90b58d9"}
ASN-85A21CB3A97910AD185C	BATCH-PROD-STORY-E2	SEG-BASE-45AE7384FD74AC88FD47	translation_worker	translate_prod_story_e2	gpt-5.6-luna	xhigh	a769852ff23c471c01341a8c3d7751f622adbc36	DGR-WIN-1.0.5-b3e7048e	a769852ff23c471c01341a8c3d7751f622adbc36	INTEGRATED	2026-09-02T01:16:11+09:00	2026-09-02T01:34:20+09:00	work/BATCH-PROD-STORY-E2/input.tsv	work/BATCH-PROD-STORY-E2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"71726706086cd401dc41cbf298d90c0464635fbf27139db4bd3274ece7f4b4e3","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"ec4b04b60a1d0dca59a7e76e4628cbc41aa57cb75db8b72659260675c2e7f604","segments_revision":"0383bf6cb327c38a500642d1722c56fcd2fe1e1b2cca3ee3ee5c0b60d90b58d9"}
ASN-4DCB76B3AB6460A406E6	BATCH-PROD-STORY-E2	SEG-BASE-5344D37CFA357CC37FAC	translation_worker	translate_prod_story_e2	gpt-5.6-luna	xhigh	a769852ff23c471c01341a8c3d7751f622adbc36	DGR-WIN-1.0.5-b3e7048e	a769852ff23c471c01341a8c3d7751f622adbc36	INTEGRATED	2026-09-02T01:16:11+09:00	2026-09-02T01:34:20+09:00	work/BATCH-PROD-STORY-E2/input.tsv	work/BATCH-PROD-STORY-E2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"71726706086cd401dc41cbf298d90c0464635fbf27139db4bd3274ece7f4b4e3","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"ec4b04b60a1d0dca59a7e76e4628cbc41aa57cb75db8b72659260675c2e7f604","segments_revision":"0383bf6cb327c38a500642d1722c56fcd2fe1e1b2cca3ee3ee5c0b60d90b58d9"}
ASN-B4D9A929B12D43CD51F6	BATCH-PROD-STORY-E2	SEG-BASE-15A36A0A6E7A22706C0C	translation_worker	translate_prod_story_e2	gpt-5.6-luna	xhigh	a769852ff23c471c01341a8c3d7751f622adbc36	DGR-WIN-1.0.5-b3e7048e	a769852ff23c471c01341a8c3d7751f622adbc36	INTEGRATED	2026-09-02T01:16:11+09:00	2026-09-02T01:34:20+09:00	work/BATCH-PROD-STORY-E2/input.tsv	work/BATCH-PROD-STORY-E2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"71726706086cd401dc41cbf298d90c0464635fbf27139db4bd3274ece7f4b4e3","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"ec4b04b60a1d0dca59a7e76e4628cbc41aa57cb75db8b72659260675c2e7f604","segments_revision":"0383bf6cb327c38a500642d1722c56fcd2fe1e1b2cca3ee3ee5c0b60d90b58d9"}
ASN-47DA401E4A34DA3A2F1A	BATCH-PROD-STORY-E2	SEG-BASE-B16322454A6A482C7850	translation_worker	translate_prod_story_e2	gpt-5.6-luna	xhigh	a769852ff23c471c01341a8c3d7751f622adbc36	DGR-WIN-1.0.5-b3e7048e	a769852ff23c471c01341a8c3d7751f622adbc36	INTEGRATED	2026-09-02T01:16:11+09:00	2026-09-02T01:34:20+09:00	work/BATCH-PROD-STORY-E2/input.tsv	work/BATCH-PROD-STORY-E2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"71726706086cd401dc41cbf298d90c0464635fbf27139db4bd3274ece7f4b4e3","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"ec4b04b60a1d0dca59a7e76e4628cbc41aa57cb75db8b72659260675c2e7f604","segments_revision":"0383bf6cb327c38a500642d1722c56fcd2fe1e1b2cca3ee3ee5c0b60d90b58d9"}
ASN-138939C266965D2CEFFB	BATCH-PROD-STORY-E2	SEG-BASE-72CEB25F2DB88F45D66E	translation_worker	translate_prod_story_e2	gpt-5.6-luna	xhigh	a769852ff23c471c01341a8c3d7751f622adbc36	DGR-WIN-1.0.5-b3e7048e	a769852ff23c471c01341a8c3d7751f622adbc36	INTEGRATED	2026-09-02T01:16:11+09:00	2026-09-02T01:34:20+09:00	work/BATCH-PROD-STORY-E2/input.tsv	work/BATCH-PROD-STORY-E2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"71726706086cd401dc41cbf298d90c0464635fbf27139db4bd3274ece7f4b4e3","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"ec4b04b60a1d0dca59a7e76e4628cbc41aa57cb75db8b72659260675c2e7f604","segments_revision":"0383bf6cb327c38a500642d1722c56fcd2fe1e1b2cca3ee3ee5c0b60d90b58d9"}
ASN-3307364CD2D9A28F044F	BATCH-PROD-STORY-E2	SEG-BASE-649BAF1A3B308B8C3568	translation_worker	translate_prod_story_e2	gpt-5.6-luna	xhigh	a769852ff23c471c01341a8c3d7751f622adbc36	DGR-WIN-1.0.5-b3e7048e	a769852ff23c471c01341a8c3d7751f622adbc36	INTEGRATED	2026-09-02T01:16:11+09:00	2026-09-02T01:34:20+09:00	work/BATCH-PROD-STORY-E2/input.tsv	work/BATCH-PROD-STORY-E2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"71726706086cd401dc41cbf298d90c0464635fbf27139db4bd3274ece7f4b4e3","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"ec4b04b60a1d0dca59a7e76e4628cbc41aa57cb75db8b72659260675c2e7f604","segments_revision":"0383bf6cb327c38a500642d1722c56fcd2fe1e1b2cca3ee3ee5c0b60d90b58d9"}
ASN-04A9335281CECCDF064C	BATCH-PROD-STORY-E2	SEG-BASE-FF46C5D7581C6481121C	translation_worker	translate_prod_story_e2	gpt-5.6-luna	xhigh	a769852ff23c471c01341a8c3d7751f622adbc36	DGR-WIN-1.0.5-b3e7048e	a769852ff23c471c01341a8c3d7751f622adbc36	INTEGRATED	2026-09-02T01:16:11+09:00	2026-09-02T01:34:20+09:00	work/BATCH-PROD-STORY-E2/input.tsv	work/BATCH-PROD-STORY-E2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"71726706086cd401dc41cbf298d90c0464635fbf27139db4bd3274ece7f4b4e3","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"ec4b04b60a1d0dca59a7e76e4628cbc41aa57cb75db8b72659260675c2e7f604","segments_revision":"0383bf6cb327c38a500642d1722c56fcd2fe1e1b2cca3ee3ee5c0b60d90b58d9"}
ASN-BDA2F32AC7B6DE56E6E9	BATCH-PROD-STORY-E2	SEG-BASE-C276F9D040866CC84931	translation_worker	translate_prod_story_e2	gpt-5.6-luna	xhigh	a769852ff23c471c01341a8c3d7751f622adbc36	DGR-WIN-1.0.5-b3e7048e	a769852ff23c471c01341a8c3d7751f622adbc36	INTEGRATED	2026-09-02T01:16:11+09:00	2026-09-02T01:34:20+09:00	work/BATCH-PROD-STORY-E2/input.tsv	work/BATCH-PROD-STORY-E2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"71726706086cd401dc41cbf298d90c0464635fbf27139db4bd3274ece7f4b4e3","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"ec4b04b60a1d0dca59a7e76e4628cbc41aa57cb75db8b72659260675c2e7f604","segments_revision":"0383bf6cb327c38a500642d1722c56fcd2fe1e1b2cca3ee3ee5c0b60d90b58d9"}
ASN-C6D89E5F7CACE5B000CF	BATCH-PROD-STORY-E2	SEG-BASE-B312FCA204153DC6493E	translation_worker	translate_prod_story_e2	gpt-5.6-luna	xhigh	a769852ff23c471c01341a8c3d7751f622adbc36	DGR-WIN-1.0.5-b3e7048e	a769852ff23c471c01341a8c3d7751f622adbc36	INTEGRATED	2026-09-02T01:16:11+09:00	2026-09-02T01:34:20+09:00	work/BATCH-PROD-STORY-E2/input.tsv	work/BATCH-PROD-STORY-E2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"71726706086cd401dc41cbf298d90c0464635fbf27139db4bd3274ece7f4b4e3","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"ec4b04b60a1d0dca59a7e76e4628cbc41aa57cb75db8b72659260675c2e7f604","segments_revision":"0383bf6cb327c38a500642d1722c56fcd2fe1e1b2cca3ee3ee5c0b60d90b58d9"}
ASN-1E075659A76FF1633123	BATCH-PROD-STORY-E2	SEG-BASE-89BD1B2BABD7939B0E9E	translation_worker	translate_prod_story_e2	gpt-5.6-luna	xhigh	a769852ff23c471c01341a8c3d7751f622adbc36	DGR-WIN-1.0.5-b3e7048e	a769852ff23c471c01341a8c3d7751f622adbc36	INTEGRATED	2026-09-02T01:16:11+09:00	2026-09-02T01:34:20+09:00	work/BATCH-PROD-STORY-E2/input.tsv	work/BATCH-PROD-STORY-E2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"71726706086cd401dc41cbf298d90c0464635fbf27139db4bd3274ece7f4b4e3","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"ec4b04b60a1d0dca59a7e76e4628cbc41aa57cb75db8b72659260675c2e7f604","segments_revision":"0383bf6cb327c38a500642d1722c56fcd2fe1e1b2cca3ee3ee5c0b60d90b58d9"}
ASN-9830FD529B6393A3C98B	BATCH-PROD-STORY-E2	SEG-BASE-818B6E6896BBC02F848C	translation_worker	translate_prod_story_e2	gpt-5.6-luna	xhigh	a769852ff23c471c01341a8c3d7751f622adbc36	DGR-WIN-1.0.5-b3e7048e	a769852ff23c471c01341a8c3d7751f622adbc36	INTEGRATED	2026-09-02T01:16:11+09:00	2026-09-02T01:34:20+09:00	work/BATCH-PROD-STORY-E2/input.tsv	work/BATCH-PROD-STORY-E2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"71726706086cd401dc41cbf298d90c0464635fbf27139db4bd3274ece7f4b4e3","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"ec4b04b60a1d0dca59a7e76e4628cbc41aa57cb75db8b72659260675c2e7f604","segments_revision":"0383bf6cb327c38a500642d1722c56fcd2fe1e1b2cca3ee3ee5c0b60d90b58d9"}
ASN-7E723C99E8D228A10021	BATCH-PROD-STORY-E2	SEG-BASE-8028E570C2FDCE87BFC7	translation_worker	translate_prod_story_e2	gpt-5.6-luna	xhigh	a769852ff23c471c01341a8c3d7751f622adbc36	DGR-WIN-1.0.5-b3e7048e	a769852ff23c471c01341a8c3d7751f622adbc36	INTEGRATED	2026-09-02T01:16:11+09:00	2026-09-02T01:34:20+09:00	work/BATCH-PROD-STORY-E2/input.tsv	work/BATCH-PROD-STORY-E2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"71726706086cd401dc41cbf298d90c0464635fbf27139db4bd3274ece7f4b4e3","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"ec4b04b60a1d0dca59a7e76e4628cbc41aa57cb75db8b72659260675c2e7f604","segments_revision":"0383bf6cb327c38a500642d1722c56fcd2fe1e1b2cca3ee3ee5c0b60d90b58d9"}
ASN-90FF707C5FAC6CB15DD9	BATCH-PROD-STORY-E2	SEG-BASE-A3B2CC88AA1894B79C99	translation_worker	translate_prod_story_e2	gpt-5.6-luna	xhigh	a769852ff23c471c01341a8c3d7751f622adbc36	DGR-WIN-1.0.5-b3e7048e	a769852ff23c471c01341a8c3d7751f622adbc36	INTEGRATED	2026-09-02T01:16:11+09:00	2026-09-02T01:34:20+09:00	work/BATCH-PROD-STORY-E2/input.tsv	work/BATCH-PROD-STORY-E2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"71726706086cd401dc41cbf298d90c0464635fbf27139db4bd3274ece7f4b4e3","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"ec4b04b60a1d0dca59a7e76e4628cbc41aa57cb75db8b72659260675c2e7f604","segments_revision":"0383bf6cb327c38a500642d1722c56fcd2fe1e1b2cca3ee3ee5c0b60d90b58d9"}
ASN-F6FC89A7281DA5C23F2B	BATCH-PROD-STORY-E2	SEG-BASE-6605EB760B68D79BE26A	translation_worker	translate_prod_story_e2	gpt-5.6-luna	xhigh	a769852ff23c471c01341a8c3d7751f622adbc36	DGR-WIN-1.0.5-b3e7048e	a769852ff23c471c01341a8c3d7751f622adbc36	INTEGRATED	2026-09-02T01:16:11+09:00	2026-09-02T01:34:20+09:00	work/BATCH-PROD-STORY-E2/input.tsv	work/BATCH-PROD-STORY-E2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"71726706086cd401dc41cbf298d90c0464635fbf27139db4bd3274ece7f4b4e3","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"ec4b04b60a1d0dca59a7e76e4628cbc41aa57cb75db8b72659260675c2e7f604","segments_revision":"0383bf6cb327c38a500642d1722c56fcd2fe1e1b2cca3ee3ee5c0b60d90b58d9"}
ASN-5D3E01B52E1B2EBDC1B3	BATCH-PROD-STORY-E2	SEG-BASE-6A0FC65929BB0044B4CB	translation_worker	translate_prod_story_e2	gpt-5.6-luna	xhigh	a769852ff23c471c01341a8c3d7751f622adbc36	DGR-WIN-1.0.5-b3e7048e	a769852ff23c471c01341a8c3d7751f622adbc36	INTEGRATED	2026-09-02T01:16:11+09:00	2026-09-02T01:34:20+09:00	work/BATCH-PROD-STORY-E2/input.tsv	work/BATCH-PROD-STORY-E2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"71726706086cd401dc41cbf298d90c0464635fbf27139db4bd3274ece7f4b4e3","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"ec4b04b60a1d0dca59a7e76e4628cbc41aa57cb75db8b72659260675c2e7f604","segments_revision":"0383bf6cb327c38a500642d1722c56fcd2fe1e1b2cca3ee3ee5c0b60d90b58d9"}
ASN-D8B873DB67E857D5B7B5	BATCH-PROD-STORY-E2	SEG-BASE-9629BE7AFD5C5B73D0A0	translation_worker	translate_prod_story_e2	gpt-5.6-luna	xhigh	a769852ff23c471c01341a8c3d7751f622adbc36	DGR-WIN-1.0.5-b3e7048e	a769852ff23c471c01341a8c3d7751f622adbc36	INTEGRATED	2026-09-02T01:16:11+09:00	2026-09-02T01:34:20+09:00	work/BATCH-PROD-STORY-E2/input.tsv	work/BATCH-PROD-STORY-E2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"71726706086cd401dc41cbf298d90c0464635fbf27139db4bd3274ece7f4b4e3","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"ec4b04b60a1d0dca59a7e76e4628cbc41aa57cb75db8b72659260675c2e7f604","segments_revision":"0383bf6cb327c38a500642d1722c56fcd2fe1e1b2cca3ee3ee5c0b60d90b58d9"}
ASN-2E3D209E3B94810D1750	BATCH-PROD-STORY-E2	SEG-BASE-F9FE61020457A741B0EF	translation_worker	translate_prod_story_e2	gpt-5.6-luna	xhigh	a769852ff23c471c01341a8c3d7751f622adbc36	DGR-WIN-1.0.5-b3e7048e	a769852ff23c471c01341a8c3d7751f622adbc36	INTEGRATED	2026-09-02T01:16:11+09:00	2026-09-02T01:34:20+09:00	work/BATCH-PROD-STORY-E2/input.tsv	work/BATCH-PROD-STORY-E2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"71726706086cd401dc41cbf298d90c0464635fbf27139db4bd3274ece7f4b4e3","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"ec4b04b60a1d0dca59a7e76e4628cbc41aa57cb75db8b72659260675c2e7f604","segments_revision":"0383bf6cb327c38a500642d1722c56fcd2fe1e1b2cca3ee3ee5c0b60d90b58d9"}
ASN-6A3112029D0A20EF0A90	BATCH-PROD-STORY-E2	SEG-BASE-0AD54E22E17713913608	translation_worker	translate_prod_story_e2	gpt-5.6-luna	xhigh	a769852ff23c471c01341a8c3d7751f622adbc36	DGR-WIN-1.0.5-b3e7048e	a769852ff23c471c01341a8c3d7751f622adbc36	INTEGRATED	2026-09-02T01:16:11+09:00	2026-09-02T01:34:20+09:00	work/BATCH-PROD-STORY-E2/input.tsv	work/BATCH-PROD-STORY-E2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"71726706086cd401dc41cbf298d90c0464635fbf27139db4bd3274ece7f4b4e3","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"ec4b04b60a1d0dca59a7e76e4628cbc41aa57cb75db8b72659260675c2e7f604","segments_revision":"0383bf6cb327c38a500642d1722c56fcd2fe1e1b2cca3ee3ee5c0b60d90b58d9"}
ASN-32A18A2BF92D41627774	BATCH-PROD-STORY-E2	SEG-BASE-1B7572B8EC539E307C37	translation_worker	translate_prod_story_e2	gpt-5.6-luna	xhigh	a769852ff23c471c01341a8c3d7751f622adbc36	DGR-WIN-1.0.5-b3e7048e	a769852ff23c471c01341a8c3d7751f622adbc36	INTEGRATED	2026-09-02T01:16:11+09:00	2026-09-02T01:34:20+09:00	work/BATCH-PROD-STORY-E2/input.tsv	work/BATCH-PROD-STORY-E2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"71726706086cd401dc41cbf298d90c0464635fbf27139db4bd3274ece7f4b4e3","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"ec4b04b60a1d0dca59a7e76e4628cbc41aa57cb75db8b72659260675c2e7f604","segments_revision":"0383bf6cb327c38a500642d1722c56fcd2fe1e1b2cca3ee3ee5c0b60d90b58d9"}
ASN-B4A1954127D2A3919654	BATCH-PROD-STORY-E2	SEG-BASE-1BF17D78853AB8CF2654	translation_worker	translate_prod_story_e2	gpt-5.6-luna	xhigh	a769852ff23c471c01341a8c3d7751f622adbc36	DGR-WIN-1.0.5-b3e7048e	a769852ff23c471c01341a8c3d7751f622adbc36	INTEGRATED	2026-09-02T01:16:11+09:00	2026-09-02T01:34:20+09:00	work/BATCH-PROD-STORY-E2/input.tsv	work/BATCH-PROD-STORY-E2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"71726706086cd401dc41cbf298d90c0464635fbf27139db4bd3274ece7f4b4e3","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"ec4b04b60a1d0dca59a7e76e4628cbc41aa57cb75db8b72659260675c2e7f604","segments_revision":"0383bf6cb327c38a500642d1722c56fcd2fe1e1b2cca3ee3ee5c0b60d90b58d9"}
ASN-5ADCED914D19F813F934	BATCH-PROD-STORY-E2	SEG-BASE-D966766F8B520645B650	translation_worker	translate_prod_story_e2	gpt-5.6-luna	xhigh	a769852ff23c471c01341a8c3d7751f622adbc36	DGR-WIN-1.0.5-b3e7048e	a769852ff23c471c01341a8c3d7751f622adbc36	INTEGRATED	2026-09-02T01:16:11+09:00	2026-09-02T01:34:20+09:00	work/BATCH-PROD-STORY-E2/input.tsv	work/BATCH-PROD-STORY-E2/output.tsv		{"assignment_schema_version":"2","assignments_revision":"71726706086cd401dc41cbf298d90c0464635fbf27139db4bd3274ece7f4b4e3","build_migration":{"from_build":"DGR-WIN-1.0.4-3ff472fb","to_build":"DGR-WIN-1.0.5-b3e7048e"},"input_sha256":"ec4b04b60a1d0dca59a7e76e4628cbc41aa57cb75db8b72659260675c2e7f604","segments_revision":"0383bf6cb327c38a500642d1722c56fcd2fe1e1b2cca3ee3ee5c0b60d90b58d9"}
